ID_PONTO_ONIBUS_LINHA;COD_LINHA;NOME_LINHA;NOME_SUB_LINHA;ORIGEM;IDENTIFICADOR_PONTO_ONIBUS;GEOMETRIA
64412;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64412;POINT (615718.32 7799568.02)
64413;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64413;POINT (610593.77 7798342.34)
64414;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64414;POINT (610555.53 7798534.06)
64415;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64415;POINT (610448.05 7798810.57)
64416;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64416;POINT (610335.08 7799109.07)
64417;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64417;POINT (609981.48 7799654.08)
64418;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64418;POINT (609896.75 7799917.52)
64419;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64419;POINT (609869.16 7800479.13)
64420;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64420;POINT (609816.64 7801000.76)
64421;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64421;POINT (609760.11 7801338.93)
64422;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64422;POINT (612735.63 7797911.38)
64423;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64423;POINT (612925.52 7797922.46)
64424;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64424;POINT (613155.54 7797935.88)
64425;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64425;POINT (613481.23 7798158.12)
64426;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64426;POINT (613632.53 7798231.85)
64427;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64427;POINT (613818.58 7798322.31)
64428;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64428;POINT (609198.97 7802225.22)
64429;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64429;POINT (609086.68 7802328.96)
64430;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64430;POINT (615515.52 7799364.43)
64431;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64431;POINT (615870.58 7799530.68)
64432;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64432;POINT (615906.59 7799270.81)
64433;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64433;POINT (611254.67 7797864.32)
64434;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64434;POINT (615169.26 7798947.54)
64435;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64435;POINT (611232.77 7797366.61)
64436;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64436;POINT (611077.69 7797406.89)
64437;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64437;POINT (610964.14 7797437.73)
64438;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64438;POINT (611356.31 7797567.76)
64439;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64439;POINT (616210.41 7799496.94)
64440;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64440;POINT (608838.28 7801327.08)
64441;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64441;POINT (608640.43 7801507.9)
64442;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64442;POINT (615579.54 7799671.25)
64443;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64443;POINT (614710.3 7799324.21)
64444;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64444;POINT (616126.02 7799575.16)
64445;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64445;POINT (615966.2 7799665.13)
64446;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64446;POINT (614325.55 7797968.45)
64447;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64447;POINT (615687.97 7799802.15)
64448;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64448;POINT (615722.73 7799690.1)
64449;9502;SAO GERALDO-SAO FRANCISCO VIA ESPLANADA;ATENDIMENTO CARNAVAL;SAO FRANCISCO;64449;POINT (615777.69 7799505.56)
57855;9208;TAQUARIL-CONJUNTO SANTA MARIA;VIA PADRE FEIJO-CARNAVAL;SANTA MARIA;57855;POINT (616994.28 7797631.79)
57856;9208;TAQUARIL-CONJUNTO SANTA MARIA;VIA PADRE FEIJO-CARNAVAL;SANTA MARIA;57856;POINT (617093.9 7797711.84)
57857;9208;TAQUARIL-CONJUNTO SANTA MARIA;VIA PADRE FEIJO-CARNAVAL;SANTA MARIA;57857;POINT (613640.06 7796852.78)
57858;9208;TAQUARIL-CONJUNTO SANTA MARIA;VIA PADRE FEIJO-CARNAVAL;SANTA MARIA;57858;POINT (613597.08 7796698.18)
57859;9208;TAQUARIL-CONJUNTO SANTA MARIA;VIA PADRE FEIJO-CARNAVAL;SANTA MARIA;57859;POINT (610799.44 7796557.88)
57860;9208;TAQUARIL-CONJUNTO SANTA MARIA;VIA PADRE FEIJO-CARNAVAL;SANTA MARIA;57860;POINT (610732.11 7796300.94)
57861;9208;TAQUARIL-CONJUNTO SANTA MARIA;VIA PADRE FEIJO-CARNAVAL;SANTA MARIA;57861;POINT (615905.66 7797198.85)
57862;9208;TAQUARIL-CONJUNTO SANTA MARIA;VIA PADRE FEIJO-CARNAVAL;SANTA MARIA;57862;POINT (616040.78 7797253.28)
57863;9208;TAQUARIL-CONJUNTO SANTA MARIA;VIA PADRE FEIJO-CARNAVAL;SANTA MARIA;57863;POINT (613406.0 7796538.61)
57864;9208;TAQUARIL-CONJUNTO SANTA MARIA;VIA PADRE FEIJO-CARNAVAL;SANTA MARIA;57864;POINT (616843.17 7797346.08)
57865;9208;TAQUARIL-CONJUNTO SANTA MARIA;VIA PADRE FEIJO-CARNAVAL;SANTA MARIA;57865;POINT (616655.59 7797445.94)
57866;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57866;POINT (611362.97 7797286.99)
57867;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57867;POINT (610997.45 7797081.22)
57868;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57868;POINT (610689.4 7796903.6)
57869;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57869;POINT (611880.99 7797766.41)
57870;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57870;POINT (608886.4 7795206.84)
57871;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57871;POINT (608915.14 7795019.99)
57872;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57872;POINT (610333.96 7796517.37)
57873;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57873;POINT (610230.52 7796126.84)
57874;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57874;POINT (612359.2 7798063.23)
57875;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57875;POINT (609249.46 7795667.98)
57876;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57876;POINT (609218.94 7795553.75)
57877;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57877;POINT (60910723.37 77951462.83)
57878;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57878;POINT (612390.19 7798412.03)
57879;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57879;POINT (612444.42 7797888.83)
57880;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57880;POINT (611458.14 7797454.09)
57881;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57881;POINT (612504.66 7798535.47)
57882;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57882;POINT (612638.94 7798513.71)
57883;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57883;POINT (612839.43 7798480.43)
57884;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57884;POINT (612976.57 7798608.41)
57885;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57885;POINT (609854.99 7795858.9)
57886;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57886;POINT (609685.07 7795903.74)
57887;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57887;POINT (608956.5 7794938.7)
57888;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57888;POINT (609441.6 7795849.41)
57889;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57889;POINT (612092.89 7797887.2)
57890;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57890;POINT (612951.16 7798517.79)
57891;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57891;POINT (612903.92 7798618.85)
57892;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57892;POINT (612733.7 7798582.37)
57893;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;SAGRADA FAMILIA;57893;POINT (612848.8 7798739.5)
57894;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57894;POINT (612103.18 7797356.72)
57895;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57895;POINT (611832.69 7797200.05)
57896;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57896;POINT (612509.5 7797802.48)
57897;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57897;POINT (608919.24 7795429.15)
57898;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57898;POINT (608886.4 7795206.84)
57899;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57899;POINT (610323.61 7796378.89)
57900;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57900;POINT (610254.4 7796116.48)
57901;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57901;POINT (610142.87 7795694.41)
57902;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57902;POINT (612172.1 7798313.29)
57903;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57903;POINT (612321.19 7798184.05)
57904;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57904;POINT (612447.85 7797996.3)
57905;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57905;POINT (609260.23 7795661.09)
57906;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57906;POINT (609049.11 7795625.69)
57907;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57907;POINT (612219.81 7798403.01)
57908;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57908;POINT (612326.23 7798429.81)
57909;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57909;POINT (611274.21 7796917.54)
57910;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57910;POINT (611078.52 7796971.87)
57911;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57911;POINT (609284.55 7795472.12)
57912;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57912;POINT (613024.3 7798723.3)
57913;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57913;POINT (609302.3 7795822.81)
57914;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57914;POINT (612462.58 7798484.65)
57915;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57915;POINT (612664.46 7798451.23)
57916;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57916;POINT (612982.74 7798395.73)
57917;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57917;POINT (612420.95 7797530.17)
57918;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57918;POINT (609850.13 7795702.94)
57919;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57919;POINT (609464.21 7795804.16)
57920;9209;SAGRADA FAMILIA-GUTIERREZ VIA ASSEMBLEIA;PRINCIPAL;GUTIERREZ;57920;POINT (613119.41 7798481.62)
58980;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;PRINCIPAL;NOVA CINTRA;58980;POINT (614507.18 7798722.68)
58981;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;PRINCIPAL;NOVA CINTRA;58981;POINT (614417.69 7798524.13)
58982;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;PRINCIPAL;NOVA CINTRA;58982;POINT (614338.01 7798346.66)
58983;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;PRINCIPAL;NOVA CINTRA;58983;POINT (614279.32 7798168.05)
58984;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;PRINCIPAL;NOVA CINTRA;58984;POINT (614406.45 7797993.33)
58985;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;PRINCIPAL;NOVA CINTRA;58985;POINT (614578.05 7797925.82)
58986;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;58986;POINT (609388.45 7791749.5)
58987;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;58987;POINT (612267.21 7796603.48)
58988;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;58988;POINT (611416.67 7797642.32)
58989;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;58989;POINT (612682.35 7796825.92)
58990;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;58990;POINT (612923.25 7796762.06)
58991;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;58991;POINT (613058.19 7796415.7)
58992;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;58992;POINT (613002.38 7796199.61)
58993;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;58993;POINT (612928.47 7796103.29)
58994;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;58994;POINT (612697.26 7795841.61)
58995;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;58995;POINT (612531.26 7795521.29)
58996;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;58996;POINT (612486.39 7795352.16)
58997;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;58997;POINT (612453.32 7795229.01)
58998;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;58998;POINT (612389.51 7794984.52)
58999;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;58999;POINT (612268.09 7794894.99)
59000;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59000;POINT (612123.99 7794880.75)
59001;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59001;POINT (610699.02 7797782.77)
59002;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59002;POINT (606509.37 7792199.92)
59003;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59003;POINT (606418.23 7792612.73)
59004;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59004;POINT (606497.79 7792449.38)
59005;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59005;POINT (606543.26 7791969.87)
59006;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59006;POINT (606596.49 7791761.35)
59007;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59007;POINT (612288.71 7796876.31)
59008;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59008;POINT (615542.78 7798645.75)
59009;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59009;POINT (612393.83 7796417.21)
59010;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59010;POINT (612527.73 7796185.77)
59011;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59011;POINT (612694.59 7795898.68)
59012;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59012;POINT (614920.0 7799317.7)
59013;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59013;POINT (614920.0 7799317.7)
59014;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59014;POINT (615244.0 7799412.18)
59015;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59015;POINT (615424.41 7799466.39)
59016;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59016;POINT (615584.01 7799513.94)
59017;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59017;POINT (615736.68 7799559.76)
59018;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59018;POINT (611539.42 7794433.58)
59019;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59019;POINT (611477.42 7794197.06)
59020;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59020;POINT (611389.74 7793903.62)
59021;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59021;POINT (611210.85 7793633.79)
59022;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59022;POINT (611018.51 7793340.79)
59023;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59023;POINT (610744.84 7792932.31)
59024;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59024;POINT (609283.01 7791702.02)
59025;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59025;POINT (609140.51 7791592.26)
59026;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59026;POINT (609057.41 7791713.0)
59027;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59027;POINT (608874.43 7791863.52)
59028;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59028;POINT (608552.63 7791788.44)
59029;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59029;POINT (608332.52 7791654.65)
59030;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59030;POINT (608215.27 7791384.8)
59031;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59031;POINT (608047.97 7791216.34)
59032;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59032;POINT (607976.91 7791065.67)
58979;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;PRINCIPAL;NOVA CINTRA;58979;POINT (613406.0 7796538.61)
59033;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59033;POINT (607920.09 7790873.13)
59034;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59034;POINT (607652.29 7790832.75)
59035;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59035;POINT (609679.92 7791394.96)
59036;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59036;POINT (610045.43 7791293.55)
59037;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59037;POINT (606803.06 7791756.54)
59038;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59038;POINT (607003.09 7791809.69)
59039;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59039;POINT (616498.07 7799206.95)
59040;9250;CAETANO FURQUIM-NOVA CINTRA VIA SAVASSI;ATENDIMENTO CARNAVAL;SAO GERALDO;59040;POINT (616470.13 7799333.85)
55768;9202;POMPEIA-JARDIM AMERICA;NOTURNO;POMPEIA;55768;POINT (611165.41 7797179.66)
55769;9202;POMPEIA-JARDIM AMERICA;NOTURNO;POMPEIA;55769;POINT (610855.75 7797000.33)
55770;9202;POMPEIA-JARDIM AMERICA;NOTURNO;POMPEIA;55770;POINT (610692.83 7796876.01)
55771;9202;POMPEIA-JARDIM AMERICA;NOTURNO;POMPEIA;55771;POINT (610128.2 7796576.92)
55772;9202;POMPEIA-JARDIM AMERICA;NOTURNO;POMPEIA;55772;POINT (609991.34 7796468.01)
55773;9202;POMPEIA-JARDIM AMERICA;NOTURNO;POMPEIA;55773;POINT (609814.35 7796393.77)
55774;9202;POMPEIA-JARDIM AMERICA;NOTURNO;POMPEIA;55774;POINT (609680.35 7796286.44)
